_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
435,7,Supermercado,Talca,27,2013-01-07T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,4290,4790,"4456,67"
436,7,Supermercado,Talca,27,2013-01-07T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,4990,5190,5090
437,7,Supermercado,Talca,27,2013-01-07T00:00:00,Queso,Queso Chanco,5560,8876,"6875,33"
438,7,Supermercado,Talca,27,2013-01-07T00:00:00,Queso,Queso Gauda,4792,6933,"5847,5"
439,7,Supermercado,Talca,27,2013-01-07T00:00:00,Queso,Queso Mantecoso,5180,9796,"7397,52"
440,7,Supermercado,Talca,27,2013-01-07T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,3790,5199,"4417,25"
441,7,Supermercado,Talca,27,2013-01-07T00:00:00,Fideos,Spaghetti N∞ 5,390,579,"513,08"
442,7,Supermercado,Talca,27,2013-01-07T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,3490,4490,3990
443,7,Supermercado,Talca,27,2013-01-07T00:00:00,Aceite,Vegetal,869,1549,"1310,09"
444,7,Supermercado,Talca,27,2013-01-07T00:00:00,Yoghurt,Yoghurt (vainilla Û frutilla),129,179,"156,08"
445,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Abastero,3690,7290,"4516,13"
446,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Abastero,3690,6190,4940
447,7,Supermercado,Talca,28,2013-08-07T00:00:00,Arroz,Arroz grano Ancho grado 1,690,919,"813,29"
448,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Arroz,Arroz grano Ancho grado 1,790,899,"838,5"
449,7,Supermercado,Talca,28,2013-08-07T00:00:00,Arroz,Arroz grano Ancho grado 2,639,899,"770,92"
450,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Arroz,Arroz grano Ancho grado 2,710,905,"808,8"
451,7,Supermercado,Talca,28,2013-08-07T00:00:00,Arroz,Arroz grano Delgado grado 2,459,779,"645,11"
452,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Arroz,Arroz grano Delgado grado 2,650,797,704
453,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,3490,7290,"4542,7"
454,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,4590,4590,4590
455,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Asiento,5791,7399,"6593,17"
456,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Asiento,5790,6790,6290
457,7,Supermercado,Talca,28,2013-08-07T00:00:00,Az˙car,Az˙car,459,639,"557,05"
458,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Az˙car,Az˙car,560,598,581
459,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3690,5690,"4414,22"
460,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,2998,2998,2998
461,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,4799,5190,4993
462,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,3167,3999,"3404,6"
463,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,2990,2990,2990
464,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2690,2990,2755
465,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2990,3290,3140
466,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2980,4690,"3942,67"
467,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2598,3690,3144
468,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Filete,8990,14990,"11394,5"
469,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Filete,8990,8990,8990
470,7,Supermercado,Talca,28,2013-08-07T00:00:00,Legumbres,Garbanzos sin piel,1215,2919,2071
471,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Legumbres,Garbanzos sin piel,1767,2455,"2070,67"
472,7,Supermercado,Talca,28,2013-08-07T00:00:00,Pan,Hallulla corriente,850,999,"959,1"
473,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Pan,Hallulla corriente,890,970,930
474,7,Supermercado,Talca,28,2013-08-07T00:00:00,Pan,Hallulla especial,1050,1398,"1205,67"
475,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Pan,Hallulla especial,1200,1200,1200
476,7,Supermercado,Talca,28,2013-08-07T00:00:00,Pan,Hallulla integral,1090,1498,"1301,71"
477,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Pan,Hallulla integral,890,1450,1170
478,7,Supermercado,Talca,28,2013-08-07T00:00:00,Harina,Harina con polvos de hornear,440,799,"641,19"
479,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Harina,Harina con polvos de hornear,519,730,"645,8"
480,7,Supermercado,Talca,28,2013-08-07T00:00:00,Harina,Harina sin polvos de hornear,440,799,"642,41"
481,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Harina,Harina sin polvos de hornear,519,788,"647,43"
482,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Huachalomo,3490,6990,"4525,33"
483,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Huachalomo,4390,6190,5290
484,7,Supermercado,Talca,28,2013-08-07T00:00:00,Huevos,Huevos,1190,1699,"1501,9"
485,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Huevos,Huevos,1380,1490,1435
486,7,Supermercado,Talca,28,2013-08-07T00:00:00,Leche,Leche Fluida Descremada,565,749,"642,15"
487,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Leche,Leche Fluida Descremada,588,765,"635,17"
488,7,Supermercado,Talca,28,2013-08-07T00:00:00,Leche,Leche Fluida Entera,565,749,"646,87"
489,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Leche,Leche Fluida Entera,589,775,"659,5"
490,7,Supermercado,Talca,28,2013-08-07T00:00:00,Leche,Leche en Polvo Descremada,2920,4139,"3410,64"
491,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Leche,Leche en Polvo Descremada,2485,4229,3357
492,7,Supermercado,Talca,28,2013-08-07T00:00:00,Leche,Leche en Polvo Entera,2350,4221,"3492,92"
493,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Leche,Leche en Polvo Entera,2940,4269,"3683,6"
494,7,Supermercado,Talca,28,2013-08-07T00:00:00,Legumbres,Lentejas 6 mm,950,1769,"1394,04"
495,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Legumbres,Lentejas 6 mm,1086,1790,1421
496,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Lomo Liso,5469,8199,"6589,6"
497,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Lomo Liso,5990,8590,7290
498,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Lomo Vetado,6590,8399,"7493,86"
499,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Lomo Vetado,6990,6990,6990
500,7,Supermercado,Talca,28,2013-08-07T00:00:00,Mantequilla,Mantequilla,960,1969,"1136,28"
501,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Mantequilla,Mantequilla,1015,1378,1172
502,7,Supermercado,Talca,28,2013-08-07T00:00:00,Aceite,Maravilla,1099,1649,"1424,7"
503,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Aceite,Maravilla,1169,1779,"1439,4"
504,7,Supermercado,Talca,28,2013-08-07T00:00:00,Margarina,Margarina,819,1299,"1071,36"
505,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Margarina,Margarina,890,1175,"1002,6"
506,7,Supermercado,Talca,28,2013-08-07T00:00:00,Pan,Marraqueta,850,1089,"985,1"
507,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Pan,Marraqueta,890,1090,990
508,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Pechuga†s/hueso,3999,3999,3999
509,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Trutro Corto,2398,3299,"2732,78"
510,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Trutro Corto,2990,2990,2990
511,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Entero,1490,1790,"1612,6"
512,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Entero,1548,1690,1619
513,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Pollo Ganso,4590,5799,"5086,33"
514,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Pollo Ganso,4890,6190,5540
515,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Pechuga,1890,3790,"2309,7"
516,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Pechuga,1790,1890,1840
517,7,Supermercado,Talca,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1670,2080,"1789,4"
518,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1598,1790,1694
519,7,Supermercado,Talca,28,2013-08-07T00:00:00,Legumbres,Poroto Hallado,1290,2690,"1768,95"
520,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Legumbres,Poroto Hallado,1300,2350,1825
521,7,Supermercado,Talca,28,2013-08-07T00:00:00,Legumbres,Poroto TÛrtola,1790,4599,"2946,9"
522,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Legumbres,Poroto TÛrtola,2390,2390,2390
523,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,4190,7990,"5128,63"
524,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,4790,6190,5490
525,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,3690,7690,4441
526,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,3690,3690,3690
527,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,4690,7990,"5334,14"
528,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,4790,4790,4790
529,7,Supermercado,Talca,28,2013-08-07T00:00:00,Queso,Queso Chanco,3960,8798,5912
530,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Queso,Queso Chanco,4960,6360,"5626,67"
531,7,Supermercado,Talca,28,2013-08-07T00:00:00,Queso,Queso Gauda,4300,7860,"5861,11"
532,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Queso,Queso Gauda,5490,6600,"5963,33"
533,7,Supermercado,Talca,28,2013-08-07T00:00:00,Queso,Queso Mantecoso,4996,9796,"6961,97"
534,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Queso,Queso Mantecoso,5560,7990,"6933,4"
535,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,3490,6990,"4617,25"
536,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,4390,6190,5290
537,7,Supermercado,Talca,28,2013-08-07T00:00:00,Fideos,Spaghetti N∞ 5,229,589,"477,08"
538,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Fideos,Spaghetti N∞ 5,425,555,520
539,7,Supermercado,Talca,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,3350,5990,"4181,13"
540,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,3990,5790,4890
541,7,Supermercado,Talca,28,2013-08-07T00:00:00,Aceite,Vegetal,820,1549,"1266,36"
542,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Aceite,Vegetal,1285,1519,"1368,25"
543,7,Supermercado,Talca,28,2013-08-07T00:00:00,Yoghurt,Yoghurt (vainilla Û frutilla),100,179,"148,38"
544,7,Supermercado,CuricÛ,28,2013-08-07T00:00:00,Yoghurt,Yoghurt (vainilla Û frutilla),129,166,149
545,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Abastero,3790,5190,"4391,13"
546,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Abastero,4590,6300,5445
547,7,Supermercado,Talca,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 1,709,969,"830,77"
548,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 1,810,929,857
549,7,Supermercado,Talca,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 2,650,899,"768,45"
550,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 2,690,899,"814,5"
551,7,Supermercado,Talca,30,2013-07-22T00:00:00,Arroz,Arroz grano Delgado grado 2,459,781,"640,52"
552,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Arroz,Arroz grano Delgado grado 2,499,796,"686,5"
553,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,3490,7290,"4703,11"
554,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,4290,6390,5340
555,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asiento,5790,10490,7193
556,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asiento,5790,8990,7390
557,7,Supermercado,Talca,30,2013-07-22T00:00:00,Az˙car,Az˙car,440,599,"551,41"
558,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Az˙car,Az˙car,560,599,"580,75"
559,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,5990,"4453,63"
560,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,4990,4490
561,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,4490,4799,"4644,5"
562,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,5990,5990,5990
563,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,2798,4290,"3695,67"
564,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,3190,3190,3190
565,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2690,3790,3293
566,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2690,3490,3090
567,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2990,4199,"3715,4"
568,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),3090,3490,3290
569,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Filete,8990,14990,"11659,67"
570,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Filete,13990,13990,13990
571,7,Supermercado,Talca,30,2013-07-22T00:00:00,Legumbres,Garbanzos sin piel,1215,2919,"2051,42"
572,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Legumbres,Garbanzos sin piel,1790,2919,"2392,14"
573,7,Supermercado,Talca,30,2013-07-22T00:00:00,Pan,Hallulla corriente,890,999,"963,67"
574,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Pan,Hallulla corriente,969,970,"969,5"
575,7,Supermercado,Talca,30,2013-07-22T00:00:00,Pan,Hallulla especial,1050,1398,"1172,33"
576,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Pan,Hallulla especial,1189,1200,"1194,5"
577,7,Supermercado,Talca,30,2013-07-22T00:00:00,Pan,Hallulla integral,1190,1398,"1301,71"
578,7,Supermercado,Talca,30,2013-07-22T00:00:00,Harina,Harina con polvos de hornear,440,799,"628,83"
579,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Harina,Harina con polvos de hornear,620,749,"690,86"
580,7,Supermercado,Talca,30,2013-07-22T00:00:00,Harina,Harina sin polvos de hornear,440,799,"637,24"
581,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Harina,Harina sin polvos de hornear,565,749,"675,13"
582,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Huachalomo,3490,7390,"4525,33"
583,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Huachalomo,3990,6390,5190
584,7,Supermercado,Talca,30,2013-07-22T00:00:00,Huevos,Huevos,1190,1659,"1488,37"
585,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Huevos,Huevos,1380,1659,"1527,83"
586,7,Supermercado,Talca,30,2013-07-22T00:00:00,Leche,Leche Fluida Descremada,565,749,"645,61"
587,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Leche,Leche Fluida Descremada,599,729,"670,5"
588,7,Supermercado,Talca,30,2013-07-22T00:00:00,Leche,Leche Fluida Entera,565,749,"644,67"
589,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Leche,Leche Fluida Entera,599,729,"670,5"
590,7,Supermercado,Talca,30,2013-07-22T00:00:00,Leche,Leche en Polvo Descremada,2690,4139,"3418,43"
591,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Leche,Leche en Polvo Descremada,2925,3932,"3482,33"
592,7,Supermercado,Talca,30,2013-07-22T00:00:00,Leche,Leche en Polvo Entera,2350,3969,"3386,62"
593,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Leche,Leche en Polvo Entera,2940,4099,"3542,83"
594,7,Supermercado,Talca,30,2013-07-22T00:00:00,Legumbres,Lentejas 6 mm,950,1769,"1397,19"
595,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Legumbres,Lentejas 6 mm,1470,1769,"1576,75"
596,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Lomo Liso,5990,11690,"7336,44"
597,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Lomo Liso,5990,9990,7990
598,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Lomo Vetado,6990,8990,"8013,6"
599,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Lomo Vetado,6990,11290,9140
600,7,Supermercado,Talca,30,2013-07-22T00:00:00,Mantequilla,Mantequilla,960,1319,"1121,4"
601,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Mantequilla,Mantequilla,970,1249,"1143,4"
602,7,Supermercado,Talca,30,2013-07-22T00:00:00,Aceite,Maravilla,1049,1649,1418
603,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Aceite,Maravilla,1169,1639,"1459,17"
604,7,Supermercado,Talca,30,2013-07-22T00:00:00,Margarina,Margarina,699,1299,"1052,85"
605,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Margarina,Margarina,699,1299,"1035,17"
606,7,Supermercado,Talca,30,2013-07-22T00:00:00,Pan,Marraqueta,890,1089,"985,63"
607,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Pan,Marraqueta,1090,1129,"1109,5"
608,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Pechuga†s/hueso,3999,3999,3999
609,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Pechuga†s/hueso,4390,4390,4390
610,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Trutro Corto,2650,3299,"2809,71"
611,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pavo Trutro Corto,2690,2690,2690
612,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Entero,1490,1690,"1592,67"
613,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Entero,1690,1690,1690
614,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Pollo Ganso,4590,9290,"5672,57"
615,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Pollo Ganso,4590,7990,6290
616,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Pechuga,1790,2890,"2189,7"
617,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Pechuga,1790,1990,1890
618,7,Supermercado,Talca,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1590,2199,"1874,7"
619,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1590,1790,1690
620,7,Supermercado,Talca,30,2013-07-22T00:00:00,Legumbres,Poroto Hallado,1219,2939,"1803,59"
621,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Legumbres,Poroto Hallado,1690,2390,"2113,6"
622,7,Supermercado,Talca,30,2013-07-22T00:00:00,Legumbres,Poroto TÛrtola,1990,4599,"3312,15"
623,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Legumbres,Poroto TÛrtola,2590,3619,"3102,67"
624,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,4190,5399,4782
625,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,4790,6990,5890
626,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,3990,5399,"4512,7"
627,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,3990,6490,5240
628,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,4490,5399,"4932,7"
629,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,4790,6790,5790
630,7,Supermercado,Talca,30,2013-07-22T00:00:00,Queso,Queso Chanco,779,8798,"5764,28"
631,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Queso,Queso Chanco,4960,7160,6009
632,7,Supermercado,Talca,30,2013-07-22T00:00:00,Queso,Queso Gauda,4300,7493,"5982,26"
633,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Queso,Queso Gauda,5956,7593,"6559,5"
634,7,Supermercado,Talca,30,2013-07-22T00:00:00,Queso,Queso Mantecoso,4360,9993,"7025,62"
635,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Queso,Queso Mantecoso,5560,9276,"7166,88"
636,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,3490,7290,"4453,63"
637,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,4990,6390,5690
638,7,Supermercado,Talca,30,2013-07-22T00:00:00,Fideos,Spaghetti N∞ 5,229,589,"466,32"
639,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Fideos,Spaghetti N∞ 5,425,599,"529,5"
640,7,Supermercado,Talca,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,3350,4990,"4049,78"
641,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,4190,5690,4940
642,7,Supermercado,Talca,30,2013-07-22T00:00:00,Aceite,Vegetal,819,1529,"1260,22"
643,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Aceite,Vegetal,1320,1499,"1383,2"
644,7,Supermercado,Talca,30,2013-07-22T00:00:00,Yoghurt,Yoghurt (vainilla Û frutilla),100,245,"152,69"
645,7,Supermercado,CuricÛ,30,2013-07-22T00:00:00,Yoghurt,Yoghurt (vainilla Û frutilla),139,179,152
646,7,Supermercado,Talca,31,2013-07-29T00:00:00,Carne de Bovino CategorÌa V,Abastero,3790,7290,"4741,13"
647,7,Supermercado,Talca,31,2013-07-29T00:00:00,Arroz,Arroz grano Ancho grado 1,745,989,"830,27"
648,7,Supermercado,Talca,31,2013-07-29T00:00:00,Arroz,Arroz grano Ancho grado 2,599,919,"784,12"
649,7,Supermercado,Talca,31,2013-07-29T00:00:00,Arroz,Arroz grano Delgado grado 2,469,781,"645,04"
650,7,Supermercado,Talca,31,2013-07-29T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,3490,7290,4590
651,7,Supermercado,Talca,31,2013-07-29T00:00:00,Carne de Bovino CategorÌa V,Asiento,5790,10490,"7376,33"
652,7,Supermercado,Talca,31,2013-07-29T00:00:00,Az˙car,Az˙car,459,599,"556,05"
653,7,Supermercado,Talca,31,2013-07-29T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,4790,"4105,43"
654,7,Supermercado,Talca,31,2013-07-29T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,4799,4990,"4894,5"
655,7,Supermercado,Talca,31,2013-07-29T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,2890,3999,"3615,4"
656,7,Supermercado,Talca,31,2013-07-29T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2690,3399,"3079,57"
657,7,Supermercado,Talca,31,2013-07-29T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2990,4199,3543
658,7,Supermercado,Talca,31,2013-07-29T00:00:00,Carne de Bovino CategorÌa V,Filete,6990,14990,"9992,25"
659,7,Supermercado,Talca,31,2013-07-29T00:00:00,Legumbres,Garbanzos sin piel,1215,2629,"2023,16"
