id_time,id_city,id_product,spot,min,max,average,_id
10,1,28,Feria libre,70,75,72.5,539
10,2,28,Feria libre,70,80,73.67,540
10,2,28,Feria libre,57,57,57.0,541
10,1,29,Feria libre,400,500,450.0,542
10,2,29,Feria libre,450,500,466.67,543
10,1,29,Feria libre,300,300,300.0,544
10,2,29,Feria libre,350,350,350.0,545
10,1,30,Feria libre,250,300,275.0,546
10,2,30,Feria libre,300,350,326.67,547
11,1,1,Supermercado,310,409,352.25,548
11,1,1,Supermercado,296,296,296.0,549
11,1,2,Supermercado,819,1879,1349.0,550
11,1,3,Supermercado,490,490,490.0,551
11,1,3,Supermercado,589,589,589.0,552
11,1,4,Supermercado,110,139,124.0,553
11,1,5,Supermercado,619,619,619.0,554
11,1,6,Supermercado,690,690,690.0,555
11,1,6,Supermercado,699,699,699.0,556
11,1,7,Supermercado,1458,1498,1478.0,557
11,1,8,Supermercado,629,839,769.0,558
11,1,8,Supermercado,630,630,630.0,559
11,1,9,Supermercado,579,739,659.0,560
11,1,10,Supermercado,579,739,659.0,561
11,1,10,Supermercado,499,525,512.0,562
11,1,11,Supermercado,719,839,785.67,563
11,1,11,Supermercado,790,790,790.0,564
11,1,12,Supermercado,1290,1290,1290.0,565
11,1,12,Supermercado,890,890,890.0,566
11,1,14,Supermercado,690,1190,906.33,567
11,1,14,Supermercado,545,545,545.0,568
11,1,15,Supermercado,645,645,645.0,569
11,1,16,Supermercado,690,899,812.67,570
11,1,18,Supermercado,2429,3149,2789.0,571
11,1,18,Supermercado,2290,2519,2404.5,572
11,1,19,Supermercado,1899,2190,2059.67,573
11,1,20,Supermercado,499,499,499.0,574
11,1,20,Supermercado,729,729,729.0,575
11,1,21,Supermercado,390,390,390.0,576
11,1,22,Supermercado,790,949,879.33,577
11,1,22,Supermercado,595,595,595.0,578
11,1,23,Supermercado,390,529,459.5,579
11,1,23,Supermercado,359,359,359.0,580
11,1,24,Supermercado,590,690,626.33,581
11,1,24,Supermercado,599,599,599.0,582
11,1,25,Supermercado,2189,2189,2189.0,583
11,1,26,Supermercado,879,890,884.5,584
11,1,27,Supermercado,990,1039,1011.75,585
11,1,28,Supermercado,78,78,78.0,586
11,1,29,Supermercado,1059,1059,1059.0,587
11,1,30,Supermercado,590,590,590.0,588
1,1,1,Supermercado,180,333,296.0,589
1,1,1,Supermercado,199,199,199.0,590
1,1,2,Supermercado,659,899,822.14,591
1,1,3,Supermercado,410,599,533.0,592
1,1,3,Supermercado,589,589,589.0,593
1,2,4,Supermercado,190,190,190.0,594
1,1,4,Supermercado,165,209,193.8,595
1,1,4,Supermercado,124,124,124.0,596
1,1,5,Supermercado,599,629,614.0,597
1,1,6,Supermercado,650,739,699.4,598
1,1,6,Supermercado,410,410,410.0,599
1,1,7,Supermercado,1098,1800,1361.57,600
1,2,7,Supermercado,1500,1500,1500.0,601
1,1,7,Supermercado,1180,1318,1249.0,602
1,1,8,Supermercado,499,849,632.0,603
1,2,8,Supermercado,590,590,590.0,604
1,1,8,Supermercado,380,799,595.4,605
1,1,9,Supermercado,550,1090,742.25,606
1,1,9,Supermercado,590,739,644.25,607
1,1,10,Supermercado,579,700,646.75,608
1,1,10,Supermercado,450,619,548.83,609
1,1,11,Supermercado,490,849,630.56,610
1,1,11,Supermercado,500,529,514.5,611
1,1,12,Supermercado,899,1390,1136.71,612
1,1,13,Supermercado,690,1190,936.71,613
1,2,13,Supermercado,990,990,990.0,614
1,1,13,Supermercado,719,719,719.0,615
1,1,14,Supermercado,599,799,665.67,616
1,2,14,Supermercado,890,890,890.0,617
1,1,14,Supermercado,890,1190,1040.0,618
1,1,33,Supermercado,699,1190,873.71,619
1,2,33,Supermercado,890,890,890.0,620
1,1,16,Supermercado,699,890,794.5,621
1,1,16,Supermercado,590,590,590.0,622
